date,eur_cad_rate
07-07-2019,1.470377
08-07-2019,1.467943
09-07-2019,1.470771
10-07-2019,1.473601
11-07-2019,1.471706
12-07-2019,1.468047
13-07-2019,1.473415
14-07-2019,1.473415
15-07-2019,1.468203
16-07-2019,1.464588
17-07-2019,1.463947
18-07-2019,1.468643
19-07-2019,1.466905
20-07-2019,1.468611
21-07-2019,1.468611
22-07-2019,1.470856
23-07-2019,1.46478
24-07-2019,1.464053
25-07-2019,1.465573
26-07-2019,1.465944
27-07-2019,1.470414
28-07-2019,1.470414
29-07-2019,1.465606
30-07-2019,1.469016
31-07-2019,1.463286
01-08-2019,1.460123
02-08-2019,1.467528
03-08-2019,1.472382
04-08-2019,1.472382
05-08-2019,1.478333
06-08-2019,1.486648
07-08-2019,1.496716
08-08-2019,1.483647
09-08-2019,1.483315
10-08-2019,1.50166
11-08-2019,1.50166
12-08-2019,1.484106
13-08-2019,1.478191
14-08-2019,1.483965
15-08-2019,1.479332
16-08-2019,1.473321
18-08-2019,1.472846
19-08-2019,1.47753
20-08-2019,1.478771
21-08-2019,1.473474
22-08-2019,1.473261
23-08-2019,1.484355
24-08-2019,1.49864
25-08-2019,1.49864
26-08-2019,1.473288
27-08-2019,1.473905
28-08-2019,1.472739
29-08-2019,1.470027
30-08-2019,1.461493
31-08-2019,1.471276
01-09-2019,1.471276
02-09-2019,1.461683
03-09-2019,1.46157
04-09-2019,1.459643
05-09-2019,1.461488
06-09-2019,1.452978
07-09-2019,1.466764
08-09-2019,1.466764
09-09-2019,1.454684
10-09-2019,1.451044
11-09-2019,1.452813
12-09-2019,1.461513
13-09-2019,1.46934
14-09-2019,1.483087
15-09-2019,1.483087
16-09-2019,1.457743
17-09-2019,1.465269
18-09-2019,1.468861
19-09-2019,1.463802
20-09-2019,1.461035
21-09-2019,1.460646
22-09-2019,1.460646
23-09-2019,1.458258
24-09-2019,1.458258
25-09-2019,1.45252
26-09-2019,1.450219
27-09-2019,1.451226
28-09-2019,1.449463
29-09-2019,1.449463
30-09-2019,1.444442
01-10-2019,1.446532
02-10-2019,1.458287
03-10-2019,1.464503
04-10-2019,1.463119
07-10-2019,1.462107
08-10-2019,1.459807
09-10-2019,1.46261
10-10-2019,1.463117
11-10-2019,1.456904
12-10-2019,1.457166
13-10-2019,1.457166
14-10-2019,1.459287
15-10-2019,1.4545
16-10-2019,1.461784
17-10-2019,1.461804
18-10-2019,1.4646
19-10-2019,1.465713
20-10-2019,1.465713
21-10-2019,1.459691
22-10-2019,1.45718
23-10-2019,1.454854
24-10-2019,1.452582
25-10-2019,1.447241
26-10-2019,1.447169
27-10-2019,1.447169
28-10-2019,1.448835
29-10-2019,1.454303
30-10-2019,1.466335
31-10-2019,1.46745
01-11-2019,1.467747
02-11-2019,1.472877
03-11-2019,1.469587
04-11-2019,1.465456
05-11-2019,1.4581
06-11-2019,1.460963
07-11-2019,1.456357
08-11-2019,1.456449
09-11-2019,1.457532
10-11-2019,1.457532
11-11-2019,1.460185
12-11-2019,1.457058
13-11-2019,1.456813
14-11-2019,1.459927
15-11-2019,1.461397
16-11-2019,1.46133
17-11-2019,1.46133
18-11-2019,1.463442
19-11-2019,1.465632
20-11-2019,1.472087
21-11-2019,1.469114
22-11-2019,1.466301
23-11-2019,1.46596
24-11-2019,1.466158
25-11-2019,1.465566
26-11-2019,1.463394
27-11-2019,1.461643
28-11-2019,1.462929
29-11-2019,1.464488
30-11-2019,1.463166
01-12-2019,1.463166
02-12-2019,1.473148
03-12-2019,1.47491
04-12-2019,1.463159
05-12-2019,1.46301
06-12-2019,1.465025
07-12-2019,1.46581
08-12-2019,1.46581
09-12-2019,1.464639
10-12-2019,1.467351
11-12-2019,1.464569
12-12-2019,1.465631
13-12-2019,1.469056
16-12-2019,1.465032
17-12-2019,1.466448
18-12-2019,1.457841
19-12-2019,1.460636
20-12-2019,1.458726
23-12-2019,1.460703
24-12-2019,1.459603
25-12-2019,1.461374
26-12-2019,1.457589
27-12-2019,1.460904
28-12-2019,1.461377
29-12-2019,1.461377
30-12-2019,1.464732
31-12-2019,1.455592
01-01-2020,1.451899
02-01-2020,1.452532
03-01-2020,1.450888
04-01-2020,1.449647
05-01-2020,1.449647
06-01-2020,1.450521
07-01-2020,1.449578
08-01-2020,1.447434
09-01-2020,1.45416
10-01-2020,1.451349
13-01-2020,1.453782
14-01-2020,1.453534
15-01-2020,1.455064
16-01-2020,1.451666
17-01-2020,1.449923
18-01-2020,1.44924
19-01-2020,1.44924
20-01-2020,1.446839
21-01-2020,1.450211
22-01-2020,1.455594
23-01-2020,1.451225
24-01-2020,1.449625
25-01-2020,1.449564
26-01-2020,1.449564
27-01-2020,1.45226
28-01-2020,1.450713
29-01-2020,1.452356
30-01-2020,1.457564
31-01-2020,1.465409
01-02-2020,1.468314
02-02-2020,1.468314
03-02-2020,1.471704
04-02-2020,1.464651
05-02-2020,1.463155
06-02-2020,1.459002
07-02-2020,1.457029
08-02-2020,1.456613
09-02-2020,1.456613
10-02-2020,1.454269
11-02-2020,1.451802
12-02-2020,1.442588
13-02-2020,1.438498
14-02-2020,1.436746
15-02-2020,1.435099
16-02-2020,1.435099
17-02-2020,1.433757
18-02-2020,1.433865
19-02-2020,1.427641
20-02-2020,1.430736
21-02-2020,1.434911
22-02-2020,1.434322
23-02-2020,1.434322
24-02-2020,1.441615
25-02-2020,1.444134
26-02-2020,1.449379
27-02-2020,1.467335
28-02-2020,1.475675
29-02-2020,1.479479
01-03-2020,1.479479
02-03-2020,1.488293
03-03-2020,1.492344
04-03-2020,1.494647
05-03-2020,1.50056
06-03-2020,1.518949
07-03-2020,1.51545
08-03-2020,1.515495
09-03-2020,1.55868
10-03-2020,1.557586
11-03-2020,1.549587
12-03-2020,1.534942
13-03-2020,1.543778
14-03-2020,1.542566
15-03-2020,1.542566
16-03-2020,1.560709
17-03-2020,1.561164
18-03-2020,1.575401
19-03-2020,1.547517
20-03-2020,1.53104
21-03-2020,1.546338
22-03-2020,1.546338
23-03-2020,1.560767
24-03-2020,1.565421
25-03-2020,1.551522
26-03-2020,1.550811
27-03-2020,1.557027
28-03-2020,1.566103
29-03-2020,1.566215
30-03-2020,1.559365
31-03-2020,1.558226
01-04-2020,1.555163
02-04-2020,1.533215
03-04-2020,1.525782
05-04-2020,1.534688
06-04-2020,1.524143
07-04-2020,1.521836
08-04-2020,1.523185
09-04-2020,1.525912
10-04-2020,1.528848
11-04-2020,1.525885
12-04-2020,1.525885
13-04-2020,1.520567
14-04-2020,1.525482
15-04-2020,1.538546
16-04-2020,1.535223
17-04-2020,1.525111
18-04-2020,1.52288
19-04-2020,1.52288
20-04-2020,1.530014
21-04-2020,1.542689
22-04-2020,1.531985
23-04-2020,1.520157
24-04-2020,1.523016
25-04-2020,1.526488
26-04-2020,1.525528
27-04-2020,1.52162
28-04-2020,1.516792
29-04-2020,1.510581
30-04-2020,1.52298
01-05-2020,1.54843
02-05-2020,1.582464
03-05-2020,1.582464
04-05-2020,1.536534
05-05-2020,1.520952
06-05-2020,1.527247
07-05-2020,1.511843
08-05-2020,1.509595
09-05-2020,1.53779
10-05-2020,1.53779
11-05-2020,1.515458
12-05-2020,1.520954
13-05-2020,1.525041
14-05-2020,1.51814
15-05-2020,1.524431
18-05-2020,1.524436
19-05-2020,1.517936
20-05-2020,1.52771
21-05-2020,1.528654
22-05-2020,1.52665
23-05-2020,1.5261
24-05-2020,1.5261
25-05-2020,1.522996
26-05-2020,1.513696
27-05-2020,1.512821
28-05-2020,1.523807
29-05-2020,1.534024
30-05-2020,1.52933
31-05-2020,1.52933
01-06-2020,1.512888
02-06-2020,1.509912
03-06-2020,1.515596
04-06-2020,1.530377
05-06-2020,1.515898
06-06-2020,1.516844
07-06-2020,1.516844
08-06-2020,1.51242
09-06-2020,1.522938
10-06-2020,1.520234
11-06-2020,1.543206
12-06-2020,1.529348
13-06-2020,1.52944
14-06-2020,1.52944
15-06-2020,1.533743
16-06-2020,1.52886
17-06-2020,1.522577
